# PRISM wavelength solution using ground-based CV3 data by E. Schlawin. Bin widths at 1-pixel resolution added by J. Kirk
# Pixel, wavelength (um), bin width in 1-pixel-wide bin (um) 
427.000000 5.109505 0.007639 
428.000000 5.117137 0.007627 
429.000000 5.124758 0.007614 
430.000000 5.132365 0.007601 
431.000000 5.139961 0.007589 
432.000000 5.147543 0.007577 
433.000000 5.155114 0.007564 
434.000000 5.162672 0.007552 
435.000000 5.170218 0.007540 
436.000000 5.177751 0.007527 
437.000000 5.185273 0.007515 
438.000000 5.192781 0.007503 
439.000000 5.200279 0.007491 
440.000000 5.207764 0.007479 
441.000000 5.215237 0.007467 
442.000000 5.222698 0.007455 
443.000000 5.230148 0.007443 
444.000000 5.237585 0.007432 
445.000000 5.245011 0.007420 
446.000000 5.252425 0.007408 
447.000000 5.259828 0.007397 
448.000000 5.267218 0.007385 
449.000000 5.274598 0.007373 
450.000000 5.281965 0.007362 
451.000000 5.289322 0.007350 
452.000000 5.296666 0.007339 
453.000000 5.304000 0.007328 
454.000000 5.311321 0.007316 
455.000000 5.318632 0.007305 
456.000000 5.325932 0.007294 
457.000000 5.333220 0.007283 
458.000000 5.340497 0.007272 
459.000000 5.347763 0.007261 
460.000000 5.355018 0.007249 
461.000000 5.362262 0.007239 
462.000000 5.369496 0.007228 
463.000000 5.376717 0.007216 
464.000000 5.383929 0.007206 
465.000000 5.391129 0.007195 
466.000000 5.398318 0.007184 
467.000000 5.405497 0.007173 
468.000000 5.412665 0.007163 
469.000000 5.419823 0.007152 
470.000000 5.426969 0.007141 
471.000000 5.434105 0.007131 
472.000000 5.441230 0.007120 
473.000000 5.448346 0.007110 
474.000000 5.455450 0.007099 
475.000000 5.462544 0.007089 
476.000000 5.469628 0.007079 
477.000000 5.476701 0.007068 
478.000000 5.483765 0.007058 
479.000000 5.490817 0.007048 
480.000000 5.497860 0.007038 
481.000000 5.504893 0.007027 
482.000000 5.511914 0.007017 
483.000000 5.518927 0.007007 
484.000000 5.525929 0.006997 
485.000000 5.532921 0.006987 
486.000000 5.539903 0.006977 
487.000000 5.546875 0.006967 
488.000000 5.553837 0.006957 
489.000000 5.560789 0.006947 
490.000000 5.567731 0.006938 
491.000000 5.574664 0.006928 
492.000000 5.581587 0.006918 
493.000000 5.588500 0.006908 
494.000000 5.595403 0.006898 
495.000000 5.602297 0.006889 
496.000000 5.609181 0.006879 
497.000000 5.616055 0.006869 
498.000000 5.622920 0.006860 
499.000000 5.629776 0.006851 
500.000000 5.636621 0.006841 
501.000000 5.643457 0.006832 
502.000000 5.650284 0.006822 
503.000000 5.657102 0.006813 
504.000000 5.663910 0.006804 
505.000000 5.670709 0.006794 
506.000000 5.677498 0.006785 
507.000000 5.684279 0.006776 
508.000000 5.691050 0.006766 
509.000000 5.697811 0.006757 
510.000000 5.704565 0.006748 
511.000000 5.711308 0.003371 
